ID,x,y,site,year,mes,value
1,418750,4081250,APH,1951,01,86.5
1,418750,4081250,APH,1951,02,94
1,418750,4081250,APH,1951,03,85.80000305175781
1,418750,4081250,APH,1951,04,46.70000076293945
1,418750,4081250,APH,1951,05,11.699999809265137
1,418750,4081250,APH,1951,06,1.2000000476837158
1,418750,4081250,APH,1951,07,0.10000000149011612
1,418750,4081250,APH,1951,08,0.10000000149011612
1,418750,4081250,APH,1951,09,100.5999984741211
1,418750,4081250,APH,1951,10,8.300000190734863
1,418750,4081250,APH,1951,11,193.10000610351562
1,418750,4081250,APH,1951,12,19.700000762939453
1,418750,4081250,APH,1952,01,51.099998474121094
1,418750,4081250,APH,1952,02,16.299999237060547
1,418750,4081250,APH,1952,03,75.9000015258789
1,418750,4081250,APH,1952,04,87
1,418750,4081250,APH,1952,05,75.5
1,418750,4081250,APH,1952,06,0
1,418750,4081250,APH,1952,07,0
1,418750,4081250,APH,1952,08,55.099998474121094
1,418750,4081250,APH,1952,09,0.10000000149011612
1,418750,4081250,APH,1952,10,69.5
1,418750,4081250,APH,1952,11,8.800000190734863
1,418750,4081250,APH,1952,12,79.9000015258789
1,418750,4081250,APH,1953,01,11
1,418750,4081250,APH,1953,02,40.20000076293945
1,418750,4081250,APH,1953,03,88.30000305175781
1,418750,4081250,APH,1953,04,21.700000762939453
1,418750,4081250,APH,1953,05,0
1,418750,4081250,APH,1953,06,0.30000001192092896
1,418750,4081250,APH,1953,07,0
1,418750,4081250,APH,1953,08,0.10000000149011612
1,418750,4081250,APH,1953,09,0
1,418750,4081250,APH,1953,10,78.5999984741211
1,418750,4081250,APH,1953,11,29.100000381469727
1,418750,4081250,APH,1953,12,177.39999389648438
1,418750,4081250,APH,1954,01,7.400000095367432
1,418750,4081250,APH,1954,02,4.400000095367432
1,418750,4081250,APH,1954,03,135.60000610351562
1,418750,4081250,APH,1954,04,61
1,418750,4081250,APH,1954,05,0
1,418750,4081250,APH,1954,06,0.10000000149011612
1,418750,4081250,APH,1954,07,4.800000190734863
1,418750,4081250,APH,1954,08,0
1,418750,4081250,APH,1954,09,0
1,418750,4081250,APH,1954,10,0.6000000238418579
1,418750,4081250,APH,1954,11,66.4000015258789
1,418750,4081250,APH,1954,12,114.0999984741211
1,418750,4081250,APH,1955,01,151.10000610351562
1,418750,4081250,APH,1955,02,208.60000610351562
1,418750,4081250,APH,1955,03,81.9000015258789
1,418750,4081250,APH,1955,04,35.400001525878906
1,418750,4081250,APH,1955,05,2.9000000953674316
1,418750,4081250,APH,1955,06,10.300000190734863
1,418750,4081250,APH,1955,07,0
1,418750,4081250,APH,1955,08,0
1,418750,4081250,APH,1955,09,20.600000381469727
1,418750,4081250,APH,1955,10,208.10000610351562
1,418750,4081250,APH,1955,11,96.80000305175781
1,418750,4081250,APH,1955,12,101.80000305175781
1,418750,4081250,APH,1956,01,80.5
1,418750,4081250,APH,1956,02,61.70000076293945
1,418750,4081250,APH,1956,03,166.89999389648438
1,418750,4081250,APH,1956,04,132.8000030517578
1,418750,4081250,APH,1956,05,0
1,418750,4081250,APH,1956,06,0
1,418750,4081250,APH,1956,07,9.800000190734863
1,418750,4081250,APH,1956,08,5
